2025-02-15 16:52:05 status half-installed python3-dbus:i386 1.2.8-3
2025-02-15 16:52:05 status unpacked python3-dbus:i386 1.2.8-3
2025-02-15 16:52:05 install python3.7-dev:i386 <none> 3.7.3-2+deb10u7
2025-02-15 16:52:05 status half-installed python3.7-dev:i386 3.7.3-2+deb10u7
2025-02-15 16:52:05 status unpacked python3.7-dev:i386 3.7.3-2+deb10u7
2025-02-15 16:52:05 install python3-dev:i386 <none> 3.7.3-1
2025-02-15 16:52:05 status half-installed python3-dev:i386 3.7.3-1
2025-02-15 16:52:05 status unpacked python3-dev:i386 3.7.3-1
2025-02-15 16:52:05 install python3-entrypoints:all <none> 0.3-1
2025-02-15 16:52:05 status half-installed python3-entrypoints:all 0.3-1
2025-02-15 16:52:05 status unpacked python3-entrypoints:all 0.3-1
2025-02-15 16:52:05 install python3-gi:i386 <none> 3.30.4-1
2025-02-15 16:52:05 status half-installed python3-gi:i386 3.30.4-1
2025-02-15 16:52:05 status unpacked python3-gi:i386 3.30.4-1
2025-02-15 16:52:05 install python3-secretstorage:all <none> 2.3.1-2
2025-02-15 16:52:05 status half-installed python3-secretstorage:all 2.3.1-2
2025-02-15 16:52:05 status unpacked python3-secretstorage:all 2.3.1-2
2025-02-15 16:52:05 install python3-keyring:all <none> 17.1.1-1
2025-02-15 16:52:05 status half-installed python3-keyring:all 17.1.1-1
2025-02-15 16:52:05 status unpacked python3-keyring:all 17.1.1-1
2025-02-15 16:52:05 install python3-keyrings.alt:all <none> 3.1.1-1
2025-02-15 16:52:05 status half-installed python3-keyrings.alt:all 3.1.1-1
2025-02-15 16:52:05 status unpacked python3-keyrings.alt:all 3.1.1-1
2025-02-15 16:52:05 install python3-pip:all <none> 18.1-5
2025-02-15 16:52:05 status half-installed python3-pip:all 18.1-5
2025-02-15 16:52:05 status unpacked python3-pip:all 18.1-5
2025-02-15 16:52:06 install python3-pkg-resources:all <none> 40.8.0-1
2025-02-15 16:52:06 status half-installed python3-pkg-resources:all 40.8.0-1
2025-02-15 16:52:06 status unpacked python3-pkg-resources:all 40.8.0-1
2025-02-15 16:52:06 install python3-setuptools:all <none> 40.8.0-1
2025-02-15 16:52:06 status half-installed python3-setuptools:all 40.8.0-1
2025-02-15 16:52:06 status unpacked python3-setuptools:all 40.8.0-1
2025-02-15 16:52:06 install python3-wheel:all <none> 0.32.3-2
2025-02-15 16:52:06 status half-installed python3-wheel:all 0.32.3-2
2025-02-15 16:52:06 status unpacked python3-wheel:all 0.32.3-2
2025-02-15 16:52:06 install python3-xdg:all <none> 0.25-5
2025-02-15 16:52:06 status half-installed python3-xdg:all 0.25-5
2025-02-15 16:52:06 status unpacked python3-xdg:all 0.25-5
2025-02-15 16:52:06 install shared-mime-info:i386 <none> 1.10-1
2025-02-15 16:52:06 status half-installed shared-mime-info:i386 1.10-1
2025-02-15 16:52:06 status unpacked shared-mime-info:i386 1.10-1
2025-02-15 16:52:06 install xdg-user-dirs:i386 <none> 0.17-2
2025-02-15 16:52:06 status half-installed xdg-user-dirs:i386 0.17-2
2025-02-15 16:52:06 status unpacked xdg-user-dirs:i386 0.17-2
2025-02-15 16:52:06 startup packages configure
2025-02-15 16:52:06 configure perl-modules-5.28:all 5.28.1-6+deb10u1 <none>
2025-02-15 16:52:06 status unpacked perl-modules-5.28:all 5.28.1-6+deb10u1
2025-02-15 16:52:06 status half-configured perl-modules-5.28:all 5.28.1-6+deb10u1
2025-02-15 16:52:06 status installed perl-modules-5.28:all 5.28.1-6+deb10u1
2025-02-15 16:52:06 configure libksba8:i386 1.3.5-2+deb10u2 <none>
2025-02-15 16:52:06 status unpacked libksba8:i386 1.3.5-2+deb10u2
2025-02-15 16:52:06 status half-configured libksba8:i386 1.3.5-2+deb10u2
2025-02-15 16:52:06 status installed libksba8:i386 1.3.5-2+deb10u2
2025-02-15 16:52:06 configure lsb-base:all 10.2019051400 <none>
2025-02-15 16:52:06 status unpacked lsb-base:all 10.2019051400
2025-02-15 16:52:06 status half-configured lsb-base:all 10.2019051400
2025-02-15 16:52:06 status installed lsb-base:all 10.2019051400
2025-02-15 16:52:06 configure libapparmor1:i386 2.13.2-10 <none>
2025-02-15 16:52:06 status unpacked libapparmor1:i386 2.13.2-10
2025-02-15 16:52:06 status half-configured libapparmor1:i386 2.13.2-10
2025-02-15 16:52:06 status installed libapparmor1:i386 2.13.2-10
2025-02-15 16:52:06 configure mime-support:all 3.62 <none>
2025-02-15 16:52:06 status unpacked mime-support:all 3.62
2025-02-15 16:52:06 status half-configured mime-support:all 3.62
2025-02-15 16:52:06 status installed mime-support:all 3.62
2025-02-15 16:52:06 configure xdg-user-dirs:i386 0.17-2 <none>
2025-02-15 16:52:06 status unpacked xdg-user-dirs:i386 0.17-2
2025-02-15 16:52:06 status half-configured xdg-user-dirs:i386 0.17-2
2025-02-15 16:52:06 status installed xdg-user-dirs:i386 0.17-2
2025-02-15 16:52:06 configure libmagic-mgc:i386 1:5.35-4+deb10u2 <none>
2025-02-15 16:52:06 status unpacked libmagic-mgc:i386 1:5.35-4+deb10u2
2025-02-15 16:52:06 status half-configured libmagic-mgc:i386 1:5.35-4+deb10u2
2025-02-15 16:52:06 status installed libmagic-mgc:i386 1:5.35-4+deb10u2
2025-02-15 16:52:06 configure libglib2.0-0:i386 2.58.3-2+deb10u6 <none>
2025-02-15 16:52:06 status unpacked libglib2.0-0:i386 2.58.3-2+deb10u6
2025-02-15 16:52:06 status half-configured libglib2.0-0:i386 2.58.3-2+deb10u6
2025-02-15 16:52:06 status installed libglib2.0-0:i386 2.58.3-2+deb10u6
2025-02-15 16:52:06 configure manpages:all 4.16-2 <none>
2025-02-15 16:52:06 status unpacked manpages:all 4.16-2
2025-02-15 16:52:06 status half-configured manpages:all 4.16-2
2025-02-15 16:52:06 status installed manpages:all 4.16-2
2025-02-15 16:52:06 configure libsqlite3-0:i386 3.27.2-3+deb10u2 <none>
2025-02-15 16:52:06 status unpacked libsqlite3-0:i386 3.27.2-3+deb10u2
2025-02-15 16:52:06 status half-configured libsqlite3-0:i386 3.27.2-3+deb10u2
2025-02-15 16:52:06 status installed libsqlite3-0:i386 3.27.2-3+deb10u2
2025-02-15 16:52:06 configure libsasl2-modules:i386 2.1.27+dfsg-1+deb10u2 <none>
2025-02-15 16:52:06 status unpacked libsasl2-modules:i386 2.1.27+dfsg-1+deb10u2
2025-02-15 16:52:06 status half-configured libsasl2-modules:i386 2.1.27+dfsg-1+deb10u2
2025-02-15 16:52:06 status installed libsasl2-modules:i386 2.1.27+dfsg-1+deb10u2
2025-02-15 16:52:06 configure binutils-common:i386 2.31.1-16 <none>
2025-02-15 16:52:06 status unpacked binutils-common:i386 2.31.1-16
2025-02-15 16:52:06 status half-configured binutils-common:i386 2.31.1-16
2025-02-15 16:52:06 status installed binutils-common:i386 2.31.1-16
2025-02-15 16:52:06 configure libmagic1:i386 1:5.35-4+deb10u2 <none>
2025-02-15 16:52:06 status unpacked libmagic1:i386 1:5.35-4+deb10u2
2025-02-15 16:52:06 status half-configured libmagic1:i386 1:5.35-4+deb10u2
2025-02-15 16:52:06 status installed libmagic1:i386 1:5.35-4+deb10u2
2025-02-15 16:52:06 configure linux-libc-dev:i386 4.19.316-1 <none>
2025-02-15 16:52:06 status unpacked linux-libc-dev:i386 4.19.316-1
2025-02-15 16:52:06 status half-configured linux-libc-dev:i386 4.19.316-1
2025-02-15 16:52:06 status installed linux-libc-dev:i386 4.19.316-1
2025-02-15 16:52:06 configure libnpth0:i386 1.6-1 <none>
2025-02-15 16:52:06 status unpacked libnpth0:i386 1.6-1
2025-02-15 16:52:06 status half-configured libnpth0:i386 1.6-1
2025-02-15 16:52:06 status installed libnpth0:i386 1.6-1
2025-02-15 16:52:06 configure file:i386 1:5.35-4+deb10u2 <none>
2025-02-15 16:52:06 status unpacked file:i386 1:5.35-4+deb10u2
2025-02-15 16:52:06 status half-configured file:i386 1:5.35-4+deb10u2
2025-02-15 16:52:06 status installed file:i386 1:5.35-4+deb10u2
2025-02-15 16:52:06 configure libassuan0:i386 2.5.2-1 <none>
2025-02-15 16:52:06 status unpacked libassuan0:i386 2.5.2-1
2025-02-15 16:52:06 status half-configured libassuan0:i386 2.5.2-1
2025-02-15 16:52:06 status installed libassuan0:i386 2.5.2-1
2025-02-15 16:52:06 configure libgomp1:i386 8.3.0-6 <none>
2025-02-15 16:52:06 status unpacked libgomp1:i386 8.3.0-6
2025-02-15 16:52:06 status half-configured libgomp1:i386 8.3.0-6
2025-02-15 16:52:06 status installed libgomp1:i386 8.3.0-6
2025-02-15 16:52:06 configure bzip2:i386 1.0.6-9.2~deb10u2 <none>
2025-02-15 16:52:06 status unpacked bzip2:i386 1.0.6-9.2~deb10u2
2025-02-15 16:52:06 status half-configured bzip2:i386 1.0.6-9.2~deb10u2
2025-02-15 16:52:06 status installed bzip2:i386 1.0.6-9.2~deb10u2
2025-02-15 16:52:06 configure libldap-common:all 2.4.47+dfsg-3+deb10u7 <none>
2025-02-15 16:52:06 status unpacked libldap-common:all 2.4.47+dfsg-3+deb10u7
2025-02-15 16:52:06 status half-configured libldap-common:all 2.4.47+dfsg-3+deb10u7
2025-02-15 16:52:06 status installed libldap-common:all 2.4.47+dfsg-3+deb10u7
2025-02-15 16:52:06 configure libicu63:i386 63.1-6+deb10u3 <none>
2025-02-15 16:52:06 status unpacked libicu63:i386 63.1-6+deb10u3
2025-02-15 16:52:06 status half-configured libicu63:i386 63.1-6+deb10u3
2025-02-15 16:52:06 status installed libicu63:i386 63.1-6+deb10u3
2025-02-15 16:52:06 configure libfakeroot:i386 1.23-1 <none>
2025-02-15 16:52:06 status unpacked libfakeroot:i386 1.23-1
2025-02-15 16:52:06 status half-configured libfakeroot:i386 1.23-1
2025-02-15 16:52:06 status installed libfakeroot:i386 1.23-1
2025-02-15 16:52:06 configure libsasl2-modules-db:i386 2.1.27+dfsg-1+deb10u2 <none>
2025-02-15 16:52:06 status unpacked libsasl2-modules-db:i386 2.1.27+dfsg-1+deb10u2
2025-02-15 16:52:06 status half-configured libsasl2-modules-db:i386 2.1.27+dfsg-1+deb10u2
2025-02-15 16:52:06 status installed libsasl2-modules-db:i386 2.1.27+dfsg-1+deb10u2
2025-02-15 16:52:06 configure fakeroot:i386 1.23-1 <none>
2025-02-15 16:52:06 status unpacked fakeroot:i386 1.23-1
2025-02-15 16:52:06 status half-configured fakeroot:i386 1.23-1
2025-02-15 16:52:06 status installed fakeroot:i386 1.23-1
2025-02-15 16:52:06 configure libasan5:i386 8.3.0-6 <none>
2025-02-15 16:52:06 status unpacked libasan5:i386 8.3.0-6
2025-02-15 16:52:06 status half-configured libasan5:i386 8.3.0-6
2025-02-15 16:52:06 status installed libasan5:i386 8.3.0-6
2025-02-15 16:52:06 configure libglib2.0-data:all 2.58.3-2+deb10u6 <none>
2025-02-15 16:52:06 status unpacked libglib2.0-data:all 2.58.3-2+deb10u6
2025-02-15 16:52:06 status half-configured libglib2.0-data:all 2.58.3-2+deb10u6
2025-02-15 16:52:06 status installed libglib2.0-data:all 2.58.3-2+deb10u6
2025-02-15 16:52:06 configure make:i386 4.2.1-1.2 <none>
2025-02-15 16:52:06 status unpacked make:i386 4.2.1-1.2
2025-02-15 16:52:06 status half-configured make:i386 4.2.1-1.2
2025-02-15 16:52:06 status installed make:i386 4.2.1-1.2
2025-02-15 16:52:06 configure libmpfr6:i386 4.0.2-1 <none>
2025-02-15 16:52:06 status unpacked libmpfr6:i386 4.0.2-1
2025-02-15 16:52:06 status half-configured libmpfr6:i386 4.0.2-1
2025-02-15 16:52:06 status installed libmpfr6:i386 4.0.2-1
2025-02-15 16:52:06 configure gnupg-l10n:all 2.2.12-1+deb10u2 <none>
2025-02-15 16:52:06 status unpacked gnupg-l10n:all 2.2.12-1+deb10u2
2025-02-15 16:52:06 status half-configured gnupg-l10n:all 2.2.12-1+deb10u2
2025-02-15 16:52:06 status installed gnupg-l10n:all 2.2.12-1+deb10u2
2025-02-15 16:52:06 configure libdbus-1-3:i386 1.12.28-0+deb10u1 <none>
2025-02-15 16:52:06 status unpacked libdbus-1-3:i386 1.12.28-0+deb10u1
2025-02-15 16:52:06 status half-configured libdbus-1-3:i386 1.12.28-0+deb10u1
2025-02-15 16:52:06 status installed libdbus-1-3:i386 1.12.28-0+deb10u1
2025-02-15 16:52:06 configure dbus:i386 1.12.28-0+deb10u1 <none>
2025-02-15 16:52:06 status unpacked dbus:i386 1.12.28-0+deb10u1
2025-02-15 16:52:06 status half-configured dbus:i386 1.12.28-0+deb10u1
2025-02-15 16:52:06 status installed dbus:i386 1.12.28-0+deb10u1
2025-02-15 16:52:06 configure xz-utils:i386 5.2.4-1+deb10u1 <none>
2025-02-15 16:52:06 status unpacked xz-utils:i386 5.2.4-1+deb10u1
2025-02-15 16:52:06 status half-configured xz-utils:i386 5.2.4-1+deb10u1
2025-02-15 16:52:06 status installed xz-utils:i386 5.2.4-1+deb10u1
2025-02-15 16:52:06 configure libquadmath0:i386 8.3.0-6 <none>
2025-02-15 16:52:06 status unpacked libquadmath0:i386 8.3.0-6
2025-02-15 16:52:06 status half-configured libquadmath0:i386 8.3.0-6
2025-02-15 16:52:06 status installed libquadmath0:i386 8.3.0-6
2025-02-15 16:52:06 configure libmpc3:i386 1.1.0-1 <none>
2025-02-15 16:52:06 status unpacked libmpc3:i386 1.1.0-1
2025-02-15 16:52:06 status half-configured libmpc3:i386 1.1.0-1
2025-02-15 16:52:06 status installed libmpc3:i386 1.1.0-1
2025-02-15 16:52:06 configure libatomic1:i386 8.3.0-6 <none>
2025-02-15 16:52:06 status unpacked libatomic1:i386 8.3.0-6
2025-02-15 16:52:06 status half-configured libatomic1:i386 8.3.0-6
2025-02-15 16:52:06 status installed libatomic1:i386 8.3.0-6
2025-02-15 16:52:06 configure patch:i386 2.7.6-3+deb10u1 <none>
2025-02-15 16:52:06 status unpacked patch:i386 2.7.6-3+deb10u1
2025-02-15 16:52:06 status half-configured patch:i386 2.7.6-3+deb10u1
2025-02-15 16:52:06 status installed patch:i386 2.7.6-3+deb10u1
2025-02-15 16:52:06 configure libsasl2-2:i386 2.1.27+dfsg-1+deb10u2 <none>
2025-02-15 16:52:06 status unpacked libsasl2-2:i386 2.1.27+dfsg-1+deb10u2
2025-02-15 16:52:06 status half-configured libsasl2-2:i386 2.1.27+dfsg-1+deb10u2
2025-02-15 16:52:06 status installed libsasl2-2:i386 2.1.27+dfsg-1+deb10u2
2025-02-15 16:52:06 configure libmpx2:i386 8.3.0-6 <none>
2025-02-15 16:52:06 status unpacked libmpx2:i386 8.3.0-6
2025-02-15 16:52:06 status half-configured libmpx2:i386 8.3.0-6
2025-02-15 16:52:06 status installed libmpx2:i386 8.3.0-6
2025-02-15 16:52:06 configure libubsan1:i386 8.3.0-6 <none>
2025-02-15 16:52:06 status unpacked libubsan1:i386 8.3.0-6
2025-02-15 16:52:06 status half-configured libubsan1:i386 8.3.0-6
2025-02-15 16:52:06 status installed libubsan1:i386 8.3.0-6
2025-02-15 16:52:06 configure libisl19:i386 0.20-2 <none>
2025-02-15 16:52:06 status unpacked libisl19:i386 0.20-2
2025-02-15 16:52:06 status half-configured libisl19:i386 0.20-2
2025-02-15 16:52:06 status installed libisl19:i386 0.20-2
2025-02-15 16:52:06 configure libgirepository-1.0-1:i386 1.58.3-2 <none>
2025-02-15 16:52:06 status unpacked libgirepository-1.0-1:i386 1.58.3-2
2025-02-15 16:52:06 status half-configured libgirepository-1.0-1:i386 1.58.3-2
2025-02-15 16:52:06 status installed libgirepository-1.0-1:i386 1.58.3-2
2025-02-15 16:52:06 configure netbase:all 5.6 <none>
2025-02-15 16:52:06 status unpacked netbase:all 5.6
2025-02-15 16:52:06 status half-configured netbase:all 5.6
2025-02-15 16:52:06 status installed netbase:all 5.6
2025-02-15 16:52:06 configure libmpdec2:i386 2.4.2-2 <none>
2025-02-15 16:52:06 status unpacked libmpdec2:i386 2.4.2-2
2025-02-15 16:52:06 status half-configured libmpdec2:i386 2.4.2-2
2025-02-15 16:52:06 status installed libmpdec2:i386 2.4.2-2
2025-02-15 16:52:06 configure libbinutils:i386 2.31.1-16 <none>
2025-02-15 16:52:06 status unpacked libbinutils:i386 2.31.1-16
2025-02-15 16:52:06 status half-configured libbinutils:i386 2.31.1-16
2025-02-15 16:52:06 status installed libbinutils:i386 2.31.1-16
2025-02-15 16:52:06 configure cpp-8:i386 8.3.0-6 <none>
2025-02-15 16:52:06 status unpacked cpp-8:i386 8.3.0-6
2025-02-15 16:52:06 status half-configured cpp-8:i386 8.3.0-6
2025-02-15 16:52:06 status installed cpp-8:i386 8.3.0-6
2025-02-15 16:52:06 configure libc-dev-bin:i386 2.28-10+deb10u4 <none>
2025-02-15 16:52:06 status unpacked libc-dev-bin:i386 2.28-10+deb10u4
2025-02-15 16:52:06 status half-configured libc-dev-bin:i386 2.28-10+deb10u4
2025-02-15 16:52:06 status installed libc-dev-bin:i386 2.28-10+deb10u4
2025-02-15 16:52:06 configure openssl:i386 1.1.1n-0+deb10u6 <none>
2025-02-15 16:52:06 status unpacked openssl:i386 1.1.1n-0+deb10u6
2025-02-15 16:52:06 status half-configured openssl:i386 1.1.1n-0+deb10u6
2025-02-15 16:52:06 status installed openssl:i386 1.1.1n-0+deb10u6
2025-02-15 16:52:06 configure readline-common:all 7.0-5 <none>
2025-02-15 16:52:06 status unpacked readline-common:all 7.0-5
2025-02-15 16:52:06 status half-configured readline-common:all 7.0-5
2025-02-15 16:52:06 status installed readline-common:all 7.0-5
2025-02-15 16:52:06 configure libxml2:i386 2.9.4+dfsg1-7+deb10u6 <none>
2025-02-15 16:52:06 status unpacked libxml2:i386 2.9.4+dfsg1-7+deb10u6
2025-02-15 16:52:06 status half-configured libxml2:i386 2.9.4+dfsg1-7+deb10u6
2025-02-15 16:52:06 status installed libxml2:i386 2.9.4+dfsg1-7+deb10u6
2025-02-15 16:52:06 configure libcc1-0:i386 8.3.0-6 <none>
2025-02-15 16:52:06 status unpacked libcc1-0:i386 8.3.0-6
2025-02-15 16:52:06 status half-configured libcc1-0:i386 8.3.0-6
2025-02-15 16:52:06 status installed libcc1-0:i386 8.3.0-6
2025-02-15 16:52:06 configure liblocale-gettext-perl:i386 1.07-3+b4 <none>
2025-02-15 16:52:06 status unpacked liblocale-gettext-perl:i386 1.07-3+b4
2025-02-15 16:52:06 status half-configured liblocale-gettext-perl:i386 1.07-3+b4
2025-02-15 16:52:06 status installed liblocale-gettext-perl:i386 1.07-3+b4
2025-02-15 16:52:06 configure libitm1:i386 8.3.0-6 <none>
2025-02-15 16:52:06 status unpacked libitm1:i386 8.3.0-6
2025-02-15 16:52:06 status half-configured libitm1:i386 8.3.0-6
2025-02-15 16:52:06 status installed libitm1:i386 8.3.0-6
2025-02-15 16:52:06 configure libreadline7:i386 7.0-5 <none>
2025-02-15 16:52:06 status unpacked libreadline7:i386 7.0-5
2025-02-15 16:52:06 status half-configured libreadline7:i386 7.0-5
2025-02-15 16:52:06 status installed libreadline7:i386 7.0-5
2025-02-15 16:52:06 configure libgdbm6:i386 1.18.1-4 <none>
2025-02-15 16:52:06 status unpacked libgdbm6:i386 1.18.1-4
2025-02-15 16:52:06 status half-configured libgdbm6:i386 1.18.1-4
2025-02-15 16:52:06 status installed libgdbm6:i386 1.18.1-4
2025-02-15 16:52:06 configure gnupg-utils:i386 2.2.12-1+deb10u2 <none>
2025-02-15 16:52:06 status unpacked gnupg-utils:i386 2.2.12-1+deb10u2
2025-02-15 16:52:06 status half-configured gnupg-utils:i386 2.2.12-1+deb10u2
2025-02-15 16:52:06 status installed gnupg-utils:i386 2.2.12-1+deb10u2
2025-02-15 16:52:06 configure pinentry-curses:i386 1.1.0-2 <none>
2025-02-15 16:52:06 status unpacked pinentry-curses:i386 1.1.0-2
2025-02-15 16:52:06 status half-configured pinentry-curses:i386 1.1.0-2
2025-02-15 16:52:06 status installed pinentry-curses:i386 1.1.0-2
2025-02-15 16:52:06 configure manpages-dev:all 4.16-2 <none>
2025-02-15 16:52:06 status unpacked manpages-dev:all 4.16-2
2025-02-15 16:52:06 status half-configured manpages-dev:all 4.16-2
2025-02-15 16:52:06 status installed manpages-dev:all 4.16-2
2025-02-15 16:52:06 configure libpython3.7-stdlib:i386 3.7.3-2+deb10u7 <none>
2025-02-15 16:52:06 status unpacked libpython3.7-stdlib:i386 3.7.3-2+deb10u7
2025-02-15 16:52:06 status half-configured libpython3.7-stdlib:i386 3.7.3-2+deb10u7
2025-02-15 16:52:06 status installed libpython3.7-stdlib:i386 3.7.3-2+deb10u7
2025-02-15 16:52:06 configure libpython3.7:i386 3.7.3-2+deb10u7 <none>
2025-02-15 16:52:06 status unpacked libpython3.7:i386 3.7.3-2+deb10u7
2025-02-15 16:52:06 status half-configured libpython3.7:i386 3.7.3-2+deb10u7
2025-02-15 16:52:06 status installed libpython3.7:i386 3.7.3-2+deb10u7
2025-02-15 16:52:06 configure binutils-i686-linux-gnu:i386 2.31.1-16 <none>
2025-02-15 16:52:06 status unpacked binutils-i686-linux-gnu:i386 2.31.1-16
2025-02-15 16:52:06 status half-configured binutils-i686-linux-gnu:i386 2.31.1-16
2025-02-15 16:52:06 status installed binutils-i686-linux-gnu:i386 2.31.1-16
2025-02-15 16:52:06 configure libldap-2.4-2:i386 2.4.47+dfsg-3+deb10u7 <none>
2025-02-15 16:52:06 status unpacked libldap-2.4-2:i386 2.4.47+dfsg-3+deb10u7
2025-02-15 16:52:06 status half-configured libldap-2.4-2:i386 2.4.47+dfsg-3+deb10u7
2025-02-15 16:52:06 status installed libldap-2.4-2:i386 2.4.47+dfsg-3+deb10u7
2025-02-15 16:52:06 configure binutils:i386 2.31.1-16 <none>
2025-02-15 16:52:06 status unpacked binutils:i386 2.31.1-16
2025-02-15 16:52:06 status half-configured binutils:i386 2.31.1-16
2025-02-15 16:52:06 status installed binutils:i386 2.31.1-16
2025-02-15 16:52:06 configure ca-certificates:all 20200601~deb10u2 <none>
2025-02-15 16:52:06 status unpacked ca-certificates:all 20200601~deb10u2
2025-02-15 16:52:06 status half-configured ca-certificates:all 20200601~deb10u2
2025-02-15 16:52:07 status installed ca-certificates:all 20200601~deb10u2
2025-02-15 16:52:07 status triggers-pending ca-certificates:all 20200601~deb10u2
2025-02-15 16:52:07 configure shared-mime-info:i386 1.10-1 <none>
2025-02-15 16:52:07 status unpacked shared-mime-info:i386 1.10-1
2025-02-15 16:52:07 status half-configured shared-mime-info:i386 1.10-1
2025-02-15 16:52:07 status installed shared-mime-info:i386 1.10-1
2025-02-15 16:52:07 configure libgdbm-compat4:i386 1.18.1-4 <none>
2025-02-15 16:52:07 status unpacked libgdbm-compat4:i386 1.18.1-4
2025-02-15 16:52:07 status half-configured libgdbm-compat4:i386 1.18.1-4
2025-02-15 16:52:07 status installed libgdbm-compat4:i386 1.18.1-4
2025-02-15 16:52:07 configure gir1.2-glib-2.0:i386 1.58.3-2 <none>
2025-02-15 16:52:07 status unpacked gir1.2-glib-2.0:i386 1.58.3-2
2025-02-15 16:52:07 status half-configured gir1.2-glib-2.0:i386 1.58.3-2
2025-02-15 16:52:07 status installed gir1.2-glib-2.0:i386 1.58.3-2
2025-02-15 16:52:07 configure libgcc-8-dev:i386 8.3.0-6 <none>
2025-02-15 16:52:07 status unpacked libgcc-8-dev:i386 8.3.0-6
2025-02-15 16:52:07 status half-configured libgcc-8-dev:i386 8.3.0-6
2025-02-15 16:52:07 status installed libgcc-8-dev:i386 8.3.0-6
2025-02-15 16:52:07 configure libperl5.28:i386 5.28.1-6+deb10u1 <none>
2025-02-15 16:52:07 status unpacked libperl5.28:i386 5.28.1-6+deb10u1
2025-02-15 16:52:07 status half-configured libperl5.28:i386 5.28.1-6+deb10u1
2025-02-15 16:52:07 status installed libperl5.28:i386 5.28.1-6+deb10u1
2025-02-15 16:52:07 configure cpp:i386 4:8.3.0-1 <none>
2025-02-15 16:52:07 status unpacked cpp:i386 4:8.3.0-1
2025-02-15 16:52:07 status half-configured cpp:i386 4:8.3.0-1
2025-02-15 16:52:07 status installed cpp:i386 4:8.3.0-1
2025-02-15 16:52:07 configure gpgconf:i386 2.2.12-1+deb10u2 <none>
2025-02-15 16:52:07 status unpacked gpgconf:i386 2.2.12-1+deb10u2
2025-02-15 16:52:07 status half-configured gpgconf:i386 2.2.12-1+deb10u2
2025-02-15 16:52:07 status installed gpgconf:i386 2.2.12-1+deb10u2
2025-02-15 16:52:07 configure libc6-dev:i386 2.28-10+deb10u4 <none>
2025-02-15 16:52:07 status unpacked libc6-dev:i386 2.28-10+deb10u4
2025-02-15 16:52:07 status half-configured libc6-dev:i386 2.28-10+deb10u4
2025-02-15 16:52:07 status installed libc6-dev:i386 2.28-10+deb10u4
2025-02-15 16:52:07 configure python-pip-whl:all 18.1-5 <none>
2025-02-15 16:52:07 status unpacked python-pip-whl:all 18.1-5
2025-02-15 16:52:07 status half-configured python-pip-whl:all 18.1-5
2025-02-15 16:52:07 status installed python-pip-whl:all 18.1-5
2025-02-15 16:52:07 configure gpg:i386 2.2.12-1+deb10u2 <none>
2025-02-15 16:52:07 status unpacked gpg:i386 2.2.12-1+deb10u2
2025-02-15 16:52:07 status half-configured gpg:i386 2.2.12-1+deb10u2
2025-02-15 16:52:07 status installed gpg:i386 2.2.12-1+deb10u2
2025-02-15 16:52:07 configure libpython3-stdlib:i386 3.7.3-1 <none>
2025-02-15 16:52:07 status unpacked libpython3-stdlib:i386 3.7.3-1
2025-02-15 16:52:07 status half-configured libpython3-stdlib:i386 3.7.3-1
2025-02-15 16:52:07 status installed libpython3-stdlib:i386 3.7.3-1
2025-02-15 16:52:07 configure libstdc++-8-dev:i386 8.3.0-6 <none>
2025-02-15 16:52:07 status unpacked libstdc++-8-dev:i386 8.3.0-6
2025-02-15 16:52:07 status half-configured libstdc++-8-dev:i386 8.3.0-6
2025-02-15 16:52:07 status installed libstdc++-8-dev:i386 8.3.0-6
2025-02-15 16:52:07 configure python3.7:i386 3.7.3-2+deb10u7 <none>
2025-02-15 16:52:07 status unpacked python3.7:i386 3.7.3-2+deb10u7
2025-02-15 16:52:07 status half-configured python3.7:i386 3.7.3-2+deb10u7
2025-02-15 16:52:08 status installed python3.7:i386 3.7.3-2+deb10u7
2025-02-15 16:52:08 configure gcc-8:i386 8.3.0-6 <none>
2025-02-15 16:52:08 status unpacked gcc-8:i386 8.3.0-6
2025-02-15 16:52:08 status half-configured gcc-8:i386 8.3.0-6
2025-02-15 16:52:08 status installed gcc-8:i386 8.3.0-6
2025-02-15 16:52:08 configure gpg-agent:i386 2.2.12-1+deb10u2 <none>
2025-02-15 16:52:08 status unpacked gpg-agent:i386 2.2.12-1+deb10u2
2025-02-15 16:52:08 status half-configured gpg-agent:i386 2.2.12-1+deb10u2
2025-02-15 16:52:08 status installed gpg-agent:i386 2.2.12-1+deb10u2
2025-02-15 16:52:08 configure gpgsm:i386 2.2.12-1+deb10u2 <none>
2025-02-15 16:52:08 status unpacked gpgsm:i386 2.2.12-1+deb10u2
2025-02-15 16:52:08 status half-configured gpgsm:i386 2.2.12-1+deb10u2
2025-02-15 16:52:08 status installed gpgsm:i386 2.2.12-1+deb10u2
2025-02-15 16:52:08 configure python3:i386 3.7.3-1 <none>
2025-02-15 16:52:08 status unpacked python3:i386 3.7.3-1
2025-02-15 16:52:08 status half-configured python3:i386 3.7.3-1
2025-02-15 16:52:08 status installed python3:i386 3.7.3-1
2025-02-15 16:52:08 configure python3-xdg:all 0.25-5 <none>
2025-02-15 16:52:08 status unpacked python3-xdg:all 0.25-5
2025-02-15 16:52:08 status half-configured python3-xdg:all 0.25-5
2025-02-15 16:52:08 status installed python3-xdg:all 0.25-5
2025-02-15 16:52:08 configure python3-wheel:all 0.32.3-2 <none>
